Program identifier,Target name,Right Ascension,Declination,Instrument,Dispersive Element,Phase Start,Phase End,Observing Mode,Scan Rate,Visit identifier,Date/Time Start,Date/Time End,Orbits,Status,PI name,Proprietary Period (Months),Direct image,White light curve,XY drift map
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,06,Jul 24  2022 03:09:48,Jul 24  2022 04:06:17,1,Failed,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,07,Jul 24  2022 04:42:13,Jul 24  2022 05:39:05,1,Failed,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,08,Jul 24  2022 06:17:28,Jul 24  2022 07:14:20,1,Failed,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,09,Jul 24  2022 07:52:42,Jul 24  2022 08:49:34,1,Failed,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,10,Jul 24  2022 09:27:57,Jul 24  2022 10:24:49,1,Failed,Kataria,6,TBD,TBD,TBD
16194,HAT-P-2,16:20:36.3438,+41:02:52.66,WFC3/IR,G141,0.955500,0.964100,Round trip,0.35115,01,Dec 20  2020 09:31:29,Dec 21  2020 03:57:17,12,Archived,Desert,6,TBD,TBD,TBD
16194,HAT-P-2,16:20:36.3438,+41:02:52.66,WFC3/IR,G141,0.955500,0.964100,Round trip,0.35115,02,Dec 21  2020 04:35:08,Dec 21  2020 21:23:30,11,Archived,Desert,6,TBD,TBD,TBD
16448,L-98-59,08:18:7.8865,-68:18:52.08,WFC3/IR,G141,0.957475,0.961238,Round trip,0.496,01,Mar 28  2023 01:58:37,Mar 28  2023 07:53:50,4,Archived,Barclay,6,TBD,TBD,TBD
16448,L-98-59,08:18:7.8865,-68:18:52.08,WFC3/IR,G141,0.957475,0.961238,Round trip,0.496,02,Mar 31  2023 19:09:27,Apr 1  2023 00:31:18,4,Archived,Barclay,6,TBD,TBD,TBD
16267,HIP41378,08:26:27.8490,+10:04:49.33,WFC3/IR,G141,N/A,N/A,Round trip,0.418629,01,May 19  2021 23:05:09,May 20  2021 08:01:02,6,Archived,Dressing,6,TBD,TBD,TBD
16267,HIP41378,08:26:27.8490,+10:04:49.33,WFC3/IR,G141,N/A,N/A,Round trip,0.418629,02,May 20  2021 08:37:05,May 20  2021 17:32:50,6,Archived,Dressing,6,TBD,TBD,TBD
16267,HIP41378,08:26:27.8490,+10:04:49.33,WFC3/IR,G141,N/A,N/A,Round trip,0.418629,03,May 20  2021 18:09:01,May 21  2021 02:56:04,6,Archived,Dressing,6,TBD,TBD,TBD
16307,HAT-P-70B,04:58:12.5627,+09:59:52.80,WFC3/IR,G141,0.946253,0.950808,Round trip,0.151579,04,Jan 27  2021 15:00:06,Jan 27  2021 22:17:02,5,Archived,Fu,6,TBD,TBD,TBD
16307,HD-185603B,19:38:38.7390,+31:13:9.12,WFC3/IR,G141,0.958203,0.960601,Round trip,0.701903,13,Sep 20  2021 12:00:26,Sep 20  2021 19:21:23,5,Archived,Fu,6,TBD,TBD,TBD
16307,HD-185603B,19:38:38.7390,+31:13:9.12,WFC3/IR,G141,0.958203,0.960601,Round trip,0.701903,03,Jul 19  2021 22:55:06,Jul 20  2021 06:16:06,5,Failed,Fu,6,TBD,TBD,TBD
16721,GL229-B,06:10:34.6800,-21:51:58.78,WFC3/IR,G141,N/A,N/A,None,None,01,Nov 1  2022 14:46:35,Nov 1  2022 23:43:47,6,Archived,Bowler,6,TBD,TBD,TBD
16721,2M2236+4751,22:36:24.5260,+47:51:42.53,WFC3/IR,N/A,N/A,N/A,None,None,02,Nov 13  2022 07:12:26,Nov 13  2022 08:13:29,1,Archived,Bowler,6,TBD,TBD,TBD
16721,2M2236+4751,22:36:24.5260,+47:51:42.53,WFC3/IR,N/A,N/A,N/A,None,None,04,Nov 13  2022 08:47:37,Nov 13  2022 09:48:40,1,Archived,Bowler,6,TBD,TBD,TBD
16721,2M2236+4751,22:36:24.5260,+47:51:42.53,WFC3/IR,N/A,N/A,N/A,None,None,05,Nov 13  2022 10:22:48,Nov 13  2022 11:23:51,1,Archived,Bowler,6,TBD,TBD,TBD
16721,2M2236+4751,22:36:24.5260,+47:51:42.53,WFC3/IR,N/A,N/A,N/A,None,None,06,Nov 13  2022 11:57:59,Nov 13  2022 12:59:02,1,Archived,Bowler,6,TBD,TBD,TBD
16721,2M2236+4751,22:36:24.5260,+47:51:42.53,WFC3/IR,N/A,N/A,N/A,None,None,07,Nov 13  2022 13:33:10,Nov 13  2022 14:34:13,1,Archived,Bowler,6,TBD,TBD,TBD
16721,2M2236+4751,22:36:24.5260,+47:51:42.53,WFC3/IR,N/A,N/A,N/A,None,None,08,Nov 13  2022 15:08:33,Nov 13  2022 16:09:36,1,Archived,Bowler,6,TBD,TBD,TBD
16721,CD-35-2722,06:09:19.2080,-35:49:31.07,WFC3/IR,G141,N/A,N/A,None,None,03,Jan 30  2023 03:04:57,Jan 30  2023 12:02:44,6,Archived,Bowler,6,TBD,TBD,TBD
16754,2QZ-J103448.9+005200,10:34:48.8350,+00:52:1.68,WFC3/IR,G141,N/A,N/A,None,None,01,May 15  2022 07:35:14,May 15  2022 08:33:17,1,Archived,Casewell,6,TBD,TBD,TBD
16754,2QZ-J103448.9+005200,10:34:48.8350,+00:52:1.68,WFC3/IR,G141,N/A,N/A,None,None,02,May 15  2022 09:10:30,May 15  2022 10:08:33,1,Archived,Casewell,6,TBD,TBD,TBD
16754,2QZ-J103448.9+005200,10:34:48.8350,+00:52:1.68,WFC3/IR,G141,N/A,N/A,None,None,03,May 15  2022 10:45:46,May 15  2022 11:43:49,1,Archived,Casewell,6,TBD,TBD,TBD
16754,2QZ-J103448.9+005200,10:34:48.8350,+00:52:1.68,WFC3/IR,G141,N/A,N/A,None,None,04,May 15  2022 12:21:02,May 15  2022 13:19:05,1,Archived,Casewell,6,TBD,TBD,TBD
16754,2QZ-J103448.9+005200,10:34:48.8350,+00:52:1.68,WFC3/IR,G141,N/A,N/A,None,None,05,May 15  2022 13:56:18,May 15  2022 14:54:21,1,Archived,Casewell,6,TBD,TBD,TBD
16754,2QZ-J103448.9+005200,10:34:48.8350,+00:52:1.68,WFC3/IR,G141,N/A,N/A,None,None,06,May 15  2022 15:31:34,May 15  2022 16:29:37,1,Archived,Casewell,6,TBD,TBD,TBD
16695,HAT-P-67,17:06:26.5747,+44:46:36.79,WFC3/IR,G141,0.926370,0.928100,Round trip,0.10,03,Dec 25  2023 23:46:38,Dec 26  2023 05:29:31,4,Archived,Rustamkulov,6,TBD,TBD,TBD
16695,HAT-P-67,17:06:26.5747,+44:46:36.79,WFC3/IR,G141,0.926370,0.928100,Round trip,0.1,04,Dec 26  2023 06:06:17,Dec 26  2023 11:49:29,4,Archived,Rustamkulov,6,TBD,TBD,TBD
16695,HAT-P-67,17:06:26.5747,+44:46:36.79,WFC3/IR,G141,0.926370,0.928100,Round trip,0.1,05,Dec 26  2023 12:25:56,Dec 26  2023 17:56:38,4,Archived,Rustamkulov,6,TBD,TBD,TBD
16660,G4-24,02:31:3.2801,+08:22:55.18,WFC3/IR,G141,N/A,N/A,Round trip,0.2226,01,Feb 4  2022 18:42:14,Feb 5  2022 11:35:12,11,Archived,Quinn,6,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,51,Jun 24  2023 01:59:09,Jun 24  2023 02:54:19,1,Archived,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,52,Jun 24  2023 03:34:02,Jun 24  2023 04:30:41,1,Archived,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,53,Jun 24  2023 05:09:05,Jun 24  2023 06:05:44,1,Archived,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,54,Jun 24  2023 06:44:08,Jun 24  2023 07:40:47,1,Archived,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,05,Jun 29  2022 16:56:38,Jun 29  2022 17:51:48,1,Failed,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,06,Jun 29  2022 18:31:58,Jun 29  2022 19:28:37,1,Failed,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,07,Jun 29  2022 20:07:18,Jun 29  2022 21:03:57,1,Failed,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,08,Jun 29  2022 21:42:38,Jun 29  2022 22:39:17,1,Failed,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,01,Jun 13  2022 08:38:10,Jun 13  2022 09:33:20,1,Failed,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,02,Jun 13  2022 10:13:24,Jun 13  2022 11:10:03,1,Failed,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,03,Jun 13  2022 11:49:47,Jun 13  2022 12:46:26,1,Failed,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,04,Jun 13  2022 13:31:11,Jun 13  2022 14:27:50,1,Failed,Dransfield,3,TBD,TBD,TBD
16736,WASP-98,03:53:42.9206,-34:19:41.59,WFC3/IR,G141,0.947000,0.952000,Round trip,0.00871566,03,Aug 5  2022 01:21:25,Aug 5  2022 02:16:06,1,Archived,Sing,6,TBD,TBD,TBD
16736,WASP-98,03:53:42.9206,-34:19:41.59,WFC3/IR,G141,0.947000,0.952000,Round trip,0.00871566,04,Aug 5  2022 02:56:38,Aug 5  2022 03:50:12,1,Archived,Sing,6,TBD,TBD,TBD
16736,WASP-98,03:53:42.9206,-34:19:41.59,WFC3/IR,G141,0.947000,0.952000,Round trip,0.00871566,05,Aug 5  2022 04:31:52,Aug 5  2022 05:25:26,1,Archived,Sing,6,TBD,TBD,TBD
16736,WASP-98,03:53:42.9206,-34:19:41.59,WFC3/IR,G141,0.947000,0.952000,Round trip,0.00871566,06,Aug 5  2022 06:07:05,Aug 5  2022 07:00:39,1,Archived,Sing,6,TBD,TBD,TBD
16736,HAT-P-24,07:15:18.0194,+14:15:45.41,WFC3/IR,G141,0.943200,0.947420,Round trip,0.0236737,10,Sep 11  2022 02:26:55,Sep 11  2022 03:18:31,1,Archived,Sing,6,TBD,TBD,TBD
16736,HAT-P-24,07:15:18.0194,+14:15:45.41,WFC3/IR,G141,0.943200,0.947420,Round trip,0.0236737,11,Sep 11  2022 04:02:09,Sep 11  2022 04:55:43,1,Archived,Sing,6,TBD,TBD,TBD
16736,HAT-P-24,07:15:18.0194,+14:15:45.41,WFC3/IR,G141,0.943200,0.947420,Round trip,0.0236737,12,Sep 11  2022 05:37:22,Sep 11  2022 06:30:56,1,Archived,Sing,6,TBD,TBD,TBD
16736,HAT-P-24,07:15:18.0194,+14:15:45.41,WFC3/IR,G141,0.943200,0.947420,Round trip,0.0236737,13,Sep 11  2022 07:12:36,Sep 11  2022 08:06:10,1,Archived,Sing,6,TBD,TBD,TBD
16736,HAT-P-24,07:15:18.0194,+14:15:45.41,WFC3/IR,G141,0.943200,0.947420,Round trip,0.0236737,14,Sep 11  2022 08:47:50,Sep 11  2022 09:41:24,1,Archived,Sing,6,TBD,TBD,TBD
17192,HD-191939,20:08:6.1499,+66:51:1.08,WFC3/IR,G141,0.985400,0.987000,Round trip,0.36,01,Oct 17  2022 03:57:34,Oct 17  2022 09:43:24,4,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-191939,20:08:6.1499,+66:51:1.08,WFC3/IR,G141,0.985400,0.987000,Round trip,0.36,03,Nov 21  2022 16:31:46,Nov 21  2022 22:17:49,4,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,04,May 24  2023 13:37:12,May 24  2023 14:37:21,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,05,May 24  2023 15:12:45,May 24  2023 16:12:54,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,06,May 24  2023 16:45:32,May 24  2023 17:45:41,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,07,May 24  2023 18:20:41,May 24  2023 19:20:50,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,08,May 28  2023 12:45:40,May 28  2023 13:45:49,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,09,May 28  2023 14:19:26,May 28  2023 15:19:35,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,10,May 28  2023 15:54:35,May 28  2023 16:54:44,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,11,May 28  2023 17:29:43,May 28  2023 18:29:52,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,12,Jun 1  2023 13:27:31,Jun 1  2023 14:27:40,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,13,Jun 1  2023 15:02:37,Jun 1  2023 16:02:46,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,14,Jun 1  2023 16:37:44,Jun 1  2023 17:37:53,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,15,Jun 1  2023 18:12:51,Jun 1  2023 19:13:00,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,TOI-1201,02:48:59.2730,-14:32:14.94,WFC3/IR,G141,0.914710,0.932640,Forward,0.073,46,Jun 17  2023 23:32:44,Jun 18  2023 05:15:42,4,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-191939,20:08:6.1499,+66:51:1.08,WFC3/IR,G141,0.985400,0.987000,Round trip,0.36,02,Jul 19  2023 10:38:25,Jul 19  2023 16:07:31,4,Archived,Kreidberg,0,TBD,TBD,TBD
17192,TOI-561,09:52:44.5490,+06:12:58.92,WFC3/IR,G141,0.983170,0.988000,Round trip,0.148,44,Dec 26  2023 21:35:43,Dec 27  2023 04:50:34,5,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,24,Jan 6  2024 18:46:14,Jan 6  2024 19:46:23,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,25,Jan 6  2024 20:21:11,Jan 6  2024 21:21:20,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,26,Jan 6  2024 21:56:08,Jan 6  2024 22:56:17,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,27,Jan 6  2024 23:31:05,Jan 7  2024 00:31:14,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,28,Jan 10  2024 19:17:38,Jan 10  2024 20:17:47,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,29,Jan 10  2024 20:52:34,Jan 10  2024 21:52:43,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,30,Jan 10  2024 22:27:30,Jan 10  2024 23:27:39,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,31,Jan 11  2024 00:02:26,Jan 11  2024 01:02:35,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,32,Jan 14  2024 18:13:24,Jan 14  2024 19:13:33,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,33,Jan 14  2024 19:48:19,Jan 14  2024 20:48:28,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,34,Jan 14  2024 21:23:14,Jan 14  2024 22:23:23,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,35,Jan 14  2024 22:58:10,Jan 14  2024 23:58:19,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,36,Jan 18  2024 18:43:59,Jan 18  2024 19:44:08,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,37,Jan 18  2024 20:18:55,Jan 18  2024 21:19:04,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,38,Jan 18  2024 21:53:50,Jan 18  2024 22:53:59,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,HD-86226,09:56:29.8440,-24:05:57.80,WFC3/IR,G141,0.961250,0.978370,Round trip,0.754,39,Jan 18  2024 23:28:46,Jan 19  2024 00:28:55,1,Archived,Kreidberg,0,TBD,TBD,TBD
17192,TOI-561,09:52:44.5490,+06:12:58.92,WFC3/IR,N/A,0.983170,0.988000,N/A,N/A,60,Feb 29  2024 13:45:05,Feb 29  2024 20:59:23,5,Archived,Kreidberg,0,TBD,TBD,TBD
17192,TOI-431,05:33:4.6005,-26:43:28.27,WFC3/IR,G141,0.984570,0.988850,Round trip,0.489,40,Nov 23  2023 17:13:16,Nov 24  2023 00:29:39,5,Failed,Kreidberg,0,TBD,TBD,TBD
17192,TOI-561,09:52:44.5490,+06:12:58.92,WFC3/IR,G141,0.983170,0.988000,Round trip,0.148,43,Nov 13  2023 18:24:28,Nov 14  2023 01:39:22,5,Failed,Kreidberg,0,TBD,TBD,TBD
17082,HD-185603,19:38:38.7390,+31:13:9.12,WFC3/IR,G102,0.953900,0.959900,Round trip,0.701903,02,Feb 14  2023 21:32:38,Feb 15  2023 06:37:58,6,Archived,Chachan,6,TBD,TBD,TBD
17082,HD-185603,19:38:38.7390,+31:13:9.12,WFC3/IR,G141,0.953900,0.959900,Round trip,0.701903,03,Feb 28  2023 18:43:45,Mar 1  2023 03:32:16,6,Archived,Chachan,6,TBD,TBD,TBD
17585,KEPLER-51,19:45:55.1429,+49:56:15.65,WFC3/IR,G141,0.997446,0.997934,None,None,01,Oct 29  2023 14:45:09,Oct 29  2023 23:18:40,6,Archived,Gao,0,TBD,TBD,TBD
17585,KEPLER-51,19:45:55.1429,+49:56:15.65,WFC3/IR,G141,0.997446,0.997934,None,None,02,Nov 3  2023 04:06:37,Nov 3  2023 12:55:20,6,Archived,Gao,0,TBD,TBD,TBD
17414,TOI-1410,22:19:31.9783,+42:33:36.97,WFC3/IR,G141,0.862600,0.885600,Forward,0.12,81,Jan 22  2024 23:14:43,Jan 23  2024 04:55:01,4,Archived,Kreidberg,0,TBD,TBD,TBD
17414,TOI-1410,22:19:31.9783,+42:33:36.97,WFC3/IR,G141,0.862600,0.885600,Forward,0.12,51,Feb 8  2024 23:36:51,Feb 9  2024 05:00:26,4,Archived,Kreidberg,0,TBD,TBD,TBD
17414,TOI-1759,21:47:24.7902,+62:45:13.90,WFC3/IR,G141,0.990200,0.993500,Round trip,0.12,02,Mar 15  2024 18:18:23,Mar 16  2024 01:36:10,5,Scheduled,Kreidberg,0,TBD,TBD,TBD